collect_date,review_date,product_id,product_name,review_no,review_type,rating,review_text,author,user_height,user_weight,option,helpful,comment_count,has_image,image_urls,survey_json,url
2026-04-21 23:09:37,2024-07-09,3297519,릴렉스 에어소프트 요가매트 (8mm),62257472,스타일,5,색깔이 그레이에 초록 한스푼 넣은 느낌이에요 디자인이 깔끔해서 너무 맘에 듭니다 두께가 딱이어서 운동하는데 편할 거 같아요!,Whg_,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_668cfde61e980.jpg,,https://www.musinsa.com/products/3297519#review_62257472
2026-04-21 23:09:37,2024-06-25,3297519,릴렉스 에어소프트 요가매트 (8mm),61262848,스타일,5,뭔가 바닥 매트 같은 소재여서 로고나 디자인은 예쁘나 조금 아쉽.. 뻐덩뻐덩 한 느낌에 손톱자국 잘남아요,엔나짱,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_667abd78371f4.jpg,,https://www.musinsa.com/products/3297519#review_61262848
2026-04-21 23:09:37,2024-05-15,3297519,릴렉스 에어소프트 요가매트 (8mm),59417236,스타일,5,안다르 매트 너무 부드럽고 색감도 이뻐요 재질 좋은거쓰시는듯,183_80,0,0,F · 포레스트 그린[EJFMT-01GRN],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_664446e8c0984.jpg,,https://www.musinsa.com/products/3297519#review_59417236
2026-04-21 23:09:37,2024-05-15,3297519,릴렉스 에어소프트 요가매트 (8mm),59408897,스타일,5,"아침에 스트레칭 하거나 아이가 닌텐도 링핏 할때도 사용하는데 완전 좋아요,,,",애너벨리33,0,0,F · 포그 그레이[EJFMT-01LGY],1,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_664413a54ba16.jpg,,https://www.musinsa.com/products/3297519#review_59408897
2026-04-21 23:09:37,2024-04-19,3297519,릴렉스 에어소프트 요가매트 (8mm),58192969,스타일,5,아기가 따라 운동 하고 폭싱 폭싱 하니까 점프 점프 하고 놀아요 ㅎㅎ,Bajga,0,0,F · 파스텔 민트[EJFMT-01MNT],22,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_66222386b7e46.jpg,,https://www.musinsa.com/products/3297519#review_58192969
2026-04-21 23:09:37,2024-03-06,3297519,릴렉스 에어소프트 요가매트 (8mm),56437260,스타일,5,아주 좋습니다 여기꺼 좋다고 그러던데 한번 써볼게요,LODUMANI,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_65e797c136306.jpg,,https://www.musinsa.com/products/3297519#review_56437260
2026-04-21 23:09:37,2024-03-05,3297519,릴렉스 에어소프트 요가매트 (8mm),56421311,스타일,5,좋아요.색감도 좋고 크게 냄새도 나지 않는 것 같아요. 아이와 함께 하려고 구매했네요. 빠른배송에 포장도 꼼꼼하고 좋아요,후련한플럼로우진,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],1,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_65e71022ab91e.jpg,,https://www.musinsa.com/products/3297519#review_56421311
2026-04-21 23:09:37,2024-03-05,3297519,릴렉스 에어소프트 요가매트 (8mm),56421194,스타일,5,마음에 들어요. 빠른 배송에 상품도 마음에 너무 들어요. 그런데 스크레치에는 취약한것같아서 그것은 아쉽네요,후련한플럼로우진,0,0,F · 페털 라일락[EJFMT-01LVD],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_65e70fc3d3c8a.jpg,,https://www.musinsa.com/products/3297519#review_56421194
2026-04-21 23:09:37,2024-03-03,3297519,릴렉스 에어소프트 요가매트 (8mm),56323514,스타일,5,그냥 일반 러그에서 스트레칭 할때는 항상 꼬리뼈가 너무 아팠는데 확실히 요가매트 하나는 집이 있는게 좋은것 같아용 푹신하고 너무 마음에 드는데 고양이도 좋아하네요! ㅋㅋ 컬러도 진짜 너무 예쁘고 두께도 딱좋아요 안다르는 처음인데 안다르에서 요가복도 몇개 구매해볼까봐오,Mayokim,0,0,F · 파스텔 민트[EJFMT-01MNT],5,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_65e3e43b7ea6d.jpg|https://www.musinsa.com/data/estimate/3297519_0/gallery_65e3e43c517da.jpg|https://www.musinsa.com/data/estimate/3297519_0/gallery_65e3e43d2c3b8.jpg,,https://www.musinsa.com/products/3297519#review_56323514
2026-04-21 23:09:37,2024-02-20,3297519,릴렉스 에어소프트 요가매트 (8mm),54718407,스타일,4,생각보다 폭신하지않고 딱딱하네요. 단단해서 오래 사용할 수 있지만 지난번에 사용했던거는 폭신폭신해서 좋았는데... 좀 아쉽네요,낮은금색봄웜톤,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],1,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_65d428dc966c2.jpg,,https://www.musinsa.com/products/3297519#review_54718407
2026-04-21 23:09:37,2023-12-22,3297519,릴렉스 에어소프트 요가매트 (8mm),53511507,스타일,5,제 잠옷 색과 깔맞춤으로 샀어용 ㅎㅎ 양면이라 좋고 저는 저 안다르 이름 써있는것도 맘에 들어용! 가끔 집에서 스트레칭 할때 유용하게 쓰고있습니당,ja._.mong,0,0,F · 포레스트 그린[EJFMT-01GRN],3,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_65846adc48890.jpg,,https://www.musinsa.com/products/3297519#review_53511507
2026-04-21 23:09:37,2023-11-18,3297519,릴렉스 에어소프트 요가매트 (8mm),51291369,스타일,5,적당히 딱딱하면서 겉은 부드러운 재질입니다 컬러도 예뻐요~,방바라방바라바라바라밤,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_65585d83cfdcb.jpg,,https://www.musinsa.com/products/3297519#review_51291369
2026-04-21 23:09:37,2023-11-17,3297519,릴렉스 에어소프트 요가매트 (8mm),51270312,스타일,5,너무 좋습니다 추천해요 이뻐요 언능 구매하세요,애교작살녀,0,0,F · 무드 네이비[EJFMT-01NAV],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_65577c31933d7.jpg,,https://www.musinsa.com/products/3297519#review_51270312
2026-04-21 23:09:37,2023-10-03,3297519,릴렉스 에어소프트 요가매트 (8mm),49081428,스타일,5,소재가 좋아서 그런지 냄새도 안나고 안 미끌리고 좋아요,초코용,0,0,F · 페털 라일락[EJFMT-01LVD],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_651bc51e72181.jpg,,https://www.musinsa.com/products/3297519#review_49081428
2026-04-21 23:09:37,2023-09-26,3297519,릴렉스 에어소프트 요가매트 (8mm),48805903,스타일,5,8mm가 은근 두꺼워서 위에서 무슨 자세를 해도 아프지 않고 좋습니다! 냄새도 거의 안나고 좋네요!,9워리,0,0,F · 피치 코랄[EJFMT-01COR],3,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_6511f564e64ec.jpg,,https://www.musinsa.com/products/3297519#review_48805903
2026-04-21 23:09:37,2023-09-01,3297519,릴렉스 에어소프트 요가매트 (8mm),47840062,스타일,5,운동열심히 하려고 구매했습니다 운동 화이팅입니다!!,애교작살녀,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_64f1543422c01.jpg,,https://www.musinsa.com/products/3297519#review_47840062
2026-04-21 23:09:37,2023-09-01,3297519,릴렉스 에어소프트 요가매트 (8mm),47840025,스타일,5,좋습니다 운동 열심히 하께요 좋습니다 운동파이팅,애교작살녀,0,0,F · 페털 라일락[EJFMT-01LVD],3,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_64f153d4d18a8.jpg,,https://www.musinsa.com/products/3297519#review_47840025
2026-04-21 23:09:37,2023-08-30,3297519,릴렉스 에어소프트 요가매트 (8mm),47775159,스타일,2,"색이이뻐요,,, 그러나 품질이 아쉽내요.  첨엔 부들하고 색도 이뻐서 만족햇는데 하루 거실에 깔아놓고 앉아잇으니 얼룩도 잘 생기고 재질이 좀 약해서 오래 쓸만한 건 아닌거같아요.  그냥 전문가용으로 튼튼한걸사면 일정한품질로 쓸것같은데 삼만원 안되개 사서 그냥 둡니다.  두께는 도톰하고 폭신한편이애요.  필테센터에선 얇고 단단한 매트를 써서 비교되서 그런거같아요.  오래 펼쳐놓을만한 매트는 아닌거같아요.  그냥 초보자가 가끔 펼쳐서 운동할만한 간단한 매트. 디쟌은 이뻣어요.  보관시에 두번 접어놧더니 모양잡혀서 잘 말아두셔야할듯.",Agorahls,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],2,0,True,https://www.musinsa.com/data/estimate/3297519_0/gallery_64ef3b031bdfd.jpg,,https://www.musinsa.com/products/3297519#review_47775159
2026-04-21 23:09:37,2026-04-14,3297519,릴렉스 에어소프트 요가매트 (8mm),83678231,일반,5,새 상품인데도 고무냄새가 하나도 나지 않아 좋아요 이곳저곳 가격비교를 많이 했는데 무신사가 가장 저렴했습니다. 사진이 어둡게 나왔지만 로즈핑크 색상도 예쁘고 만족도 높아요,찰보리스빵,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/c581b27e6b694c52a81a11c87df92979.jpg,,https://www.musinsa.com/products/3297519#review_83678231
2026-04-21 23:09:37,2026-04-10,3297519,릴렉스 에어소프트 요가매트 (8mm),83576706,일반,5,가격대가 있는 편이지만 색감이 예쁘고 품질이 좋은 것 같아요,wonny00,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/3c07239c99c0481ea5f1f8c41931ab69.jpg,,https://www.musinsa.com/products/3297519#review_83576706
2026-04-21 23:09:37,2026-03-31,3297519,릴렉스 에어소프트 요가매트 (8mm),83333478,일반,5,마음에 쏙 들어요. 배송도 빨리와서 더 좋고 마음에 드네요.,규리_김,0,0,F · 페털 라일락[EJFMT-01LVD],0,0,False,,,https://www.musinsa.com/products/3297519#review_83333478
2026-04-21 23:09:37,2026-03-29,3297519,릴렉스 에어소프트 요가매트 (8mm),83298550,일반,5,말랑말랑 폭신하고 보관하기에도 용이합니다 굿굿,엄잼,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,False,,,https://www.musinsa.com/products/3297519#review_83298550
2026-04-21 23:09:37,2026-03-28,3297519,릴렉스 에어소프트 요가매트 (8mm),83283280,일반,5,핑크색이라 이뻐서 좋아요!  안다르라 믿고 주문했는데 안정감있어서 잘 쓰고있어요~ 미끄러지않아서 스트레칭하기에 좋아요,Moebbeom,0,0,F · 블라썸 핑크[EJFMT-01PNK],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/86d7434d7417411f8b1b385ace37d7d4.jpg,,https://www.musinsa.com/products/3297519#review_83283280
2026-04-21 23:09:37,2026-03-25,3297519,릴렉스 에어소프트 요가매트 (8mm),83220753,일반,5,좋네여 폭신하고 미끄러지지않아좋아요~ 맘에듭니다,살구덩어리,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/c8a67e142b11430c8cffb0d0c2c0017a.jpg,,https://www.musinsa.com/products/3297519#review_83220753
2026-04-21 23:09:37,2026-03-20,3297519,릴렉스 에어소프트 요가매트 (8mm),83098662,일반,5,공홈 보다 할인도 많이되고 배송도 빨랐어요 도톰하니 무릎 안아파서 좋을 것 같아요!! 색깔 고민 많이 했는데 깔끔하니 좋은 것 같아요! 묶을 수 있는 끈이 별도로 구매해야해서 아쉽 ㅠㅠ,셩셩이2,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/8d43c32adb2e4b5bb88ff66b5ac2f607.jpg,,https://www.musinsa.com/products/3297519#review_83098662
2026-04-21 23:09:37,2026-03-17,3297519,릴렉스 에어소프트 요가매트 (8mm),83008563,일반,5,전에 쓰던 매트는 쿠팡에서 저렴한 것 대충 샀더니 밀리고 늘어나고 해서 사봤는데 안정감있고 좋습니다~!,roo344,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/31dc3892aa3e47909ed1a8c7655ce3e5.jpg,,https://www.musinsa.com/products/3297519#review_83008563
2026-04-21 23:09:37,2026-03-14,3297519,릴렉스 에어소프트 요가매트 (8mm),82947890,일반,5,집에서 스트레칭을 하는 일이 많아져서 구매했어요. 색깔도 예쁘고 무릎이나 팔을 사용하는 동작에서도 충분히 쿠션감이 있어서 아프지 않고 좋네요.,꼼꼼한꼼장어,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/73f62d2f78e04241b7115e4034fa3c3c.jpeg,,https://www.musinsa.com/products/3297519#review_82947890
2026-04-21 23:09:37,2026-03-12,3297519,릴렉스 에어소프트 요가매트 (8mm),82897906,일반,5,좋아요 배송 빠르고  만족합니다 재구매 의사 있어요 굿,드물은카멜청바지,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/7da3fae340744355875cc88d7a722e5c.jpg,,https://www.musinsa.com/products/3297519#review_82897906
2026-04-21 23:09:37,2026-03-09,3297519,릴렉스 에어소프트 요가매트 (8mm),82837607,일반,5,살짝 딱딱한 감은 있으나 색상도 다양해서 골라 구매하는 재미가 있네요^^,abc012,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/9cb715bfeec448f18b52432bc9d51fa2.jpg,,https://www.musinsa.com/products/3297519#review_82837607
2026-04-21 23:09:37,2026-03-09,3297519,릴렉스 에어소프트 요가매트 (8mm),82830180,일반,5,가격도 좋고 배송도 빠르고 잘산것 같아요. 너무 만족합니다..,자극적인취향,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,False,,,https://www.musinsa.com/products/3297519#review_82830180
2026-04-21 23:09:37,2026-03-07,3297519,릴렉스 에어소프트 요가매트 (8mm),82781991,일반,5,새로요가매트 구매하고싶어 보던중 무신사에서 세일해서 구매했어요 너무딱딱하지않고 적당해서 맘에들었어여 열심히 스트레칭하려구요,부드러운북촌쪼리,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/1660fb2c913e402ba6a8ddd71cf76553.jpg,,https://www.musinsa.com/products/3297519#review_82781991
2026-04-21 23:09:37,2026-03-02,3297519,릴렉스 에어소프트 요가매트 (8mm),82675277,일반,5,너무 잘 사용중이에요 배송도 빨랐습니다 굿굿 너무만족~^^,김범수123454,0,0,F · 파스텔 민트[EJFMT-01MNT],0,0,False,,,https://www.musinsa.com/products/3297519#review_82675277
2026-04-21 23:09:37,2026-03-02,3297519,릴렉스 에어소프트 요가매트 (8mm),82673914,일반,5,너무 잘 사용중이에요 배송도 빨랐습니다 굿굿 너무만족~^^,박수현12345,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,False,,,https://www.musinsa.com/products/3297519#review_82673914
2026-04-21 23:09:37,2026-02-24,3297519,릴렉스 에어소프트 요가매트 (8mm),82521414,일반,5,딸기우유같은 컬러가 일단 너무 맘에들고 8mm라서 돌기있는 폼롤러 굴리기에도 무리없을 것 같아 만족합니다!,이은꾸,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/67946edfac614875a0be4fd3cc892b41.jpg|https://www.musinsa.com/data/estimate/3297519_0/b31454a281b54e689deaaadfb787ba1a.jpg,,https://www.musinsa.com/products/3297519#review_82521414
2026-04-21 23:09:37,2026-02-20,3297519,릴렉스 에어소프트 요가매트 (8mm),82400518,일반,5,색상도 이쁘고 길어서 좋아요! 처음 왔을때 고무 냄새가 나는데 금방 빠졌어요,열심인신촌후드,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/6a3c05aae0824c57ae0f3e4fc0891bbb.jpg,,https://www.musinsa.com/products/3297519#review_82400518
2026-04-21 23:09:37,2026-02-13,3297519,릴렉스 에어소프트 요가매트 (8mm),80297214,일반,5,매트가 필요해서 주문했는데 매장보다 저렴하고 사이즈도 적당하고 색상이 넘예뻐요,속상한회색일자핏,0,0,F · 포레스트 그린[EJFMT-01GRN],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/99a1f04a8733461d914ec3365362e80e.jpg|https://www.musinsa.com/data/estimate/3297519_0/4956153431354bb3a55038fa7b3c556e.jpg|https://www.musinsa.com/data/estimate/3297519_0/43b19fd98acb4db1bb3e012d19a312bd.jpg,,https://www.musinsa.com/products/3297519#review_80297214
2026-04-21 23:09:37,2026-02-12,3297519,릴렉스 에어소프트 요가매트 (8mm),82205746,일반,5,확실히 매트 있는게 좋긴해요 가운데 라인이 있어서 균형잡는데 도움이돼요,갱인ㄱ,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,False,,,https://www.musinsa.com/products/3297519#review_82205746
2026-04-21 23:09:37,2026-02-11,3297519,릴렉스 에어소프트 요가매트 (8mm),82190130,일반,5,"이전에 쓰던 두껍고 푹신했던게 오히려 불편해서 안다른제품  구매해보게 되었는데요.. 촘촘하고 느낌좋은 단단함이  좋으네요. 색상도 은은해서 마음에 들고요,  틈틈히 할려고 거실에 펼쳐두었는데 집색상과도 괜찮아요.",760546,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/0eac5d05f7694d43ab51634cce64bdf1.jpg|https://www.musinsa.com/data/estimate/3297519_0/a295a203384e40d99e1ec4c0b31dca8b.jpg,,https://www.musinsa.com/products/3297519#review_82190130
2026-04-21 23:09:37,2026-02-11,3297519,릴렉스 에어소프트 요가매트 (8mm),82185803,일반,5,색상이 다양하고 양면 모두 활용할 수 있어서 좋아요.,간단한서촌아이참,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/73475a5d866b4a0da12ff29330783718.jpg,,https://www.musinsa.com/products/3297519#review_82185803
2026-04-21 23:09:37,2026-02-08,3297519,릴렉스 에어소프트 요가매트 (8mm),82134266,일반,5,너무 잘 사용중이에요 배송도 빨랐습니다 굿굿 너무만족~^^,정용수123,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,False,,,https://www.musinsa.com/products/3297519#review_82134266
2026-04-21 23:09:37,2026-02-08,3297519,릴렉스 에어소프트 요가매트 (8mm),82133534,일반,5,너무 잘 사용중이에요 배송도 빨랐습니다 굿굿 너무만족~^^,차대덕1,0,0,F · 페털 라일락[EJFMT-01LVD],0,0,False,,,https://www.musinsa.com/products/3297519#review_82133534
2026-04-21 23:09:37,2026-02-08,3297519,릴렉스 에어소프트 요가매트 (8mm),82128759,일반,5,스트레칭 할려고 매트 구매했는데 밀림도 없고 두께감도 딱 원하던거라서 좋습니당,무녁무녁,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,False,,,https://www.musinsa.com/products/3297519#review_82128759
2026-04-21 23:09:37,2026-02-02,3297519,릴렉스 에어소프트 요가매트 (8mm),82010377,일반,5,운동할때 사용하기 좋습니다 추천합니다 색도예뻐요,명예로운파랑초커,0,0,F · 파스텔 민트[EJFMT-01MNT],0,0,False,,,https://www.musinsa.com/products/3297519#review_82010377
2026-04-21 23:09:37,2026-02-01,3297519,릴렉스 에어소프트 요가매트 (8mm),81997125,일반,5,가볍고 색도 양면으로 이쁘고 미끄러지지도 않아서 좋아요.,창조적인마포팬츠,0,0,F · 포레스트 그린[EJFMT-01GRN],0,0,False,,,https://www.musinsa.com/products/3297519#review_81997125
2026-04-21 23:09:37,2026-02-01,3297519,릴렉스 에어소프트 요가매트 (8mm),81995529,일반,5,미끄럼 방지도 잘 되고 튼튼하고 말랑해서 좋아요,명예로운민트수트,0,0,F · 페털 라일락[EJFMT-01LVD],0,0,False,,,https://www.musinsa.com/products/3297519#review_81995529
2026-04-21 23:09:37,2026-02-01,3297519,릴렉스 에어소프트 요가매트 (8mm),81994483,일반,5,실내에서 운동할 때  꼭 필요한 메트입니다. 크기도 적당하고 색상도 짱입니다.,탐나는방배모던룩,0,0,F · 블라썸 핑크[EJFMT-01PNK],0,0,False,,,https://www.musinsa.com/products/3297519#review_81994483
2026-04-21 23:09:37,2026-01-09,3297519,릴렉스 에어소프트 요가매트 (8mm),81557762,일반,5,써 본 요가매트 중 가장 좋아요. 1) 색이 예쁘고 고급스럽다. 2) 푹신하지 않지만 오히려 그래서 더 안정적이다 3) 미끄럼방지!! 최대장점,rjt,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/d7f66051684b49779d308841795f51f4.jpg,,https://www.musinsa.com/products/3297519#review_81557762
2026-04-21 23:09:37,2026-01-08,3297519,릴렉스 에어소프트 요가매트 (8mm),81528433,일반,3,후기를 좀더 보고살걸그랬어요 두께는있는데 냄새도나고 중국산이네요 ㅠ,쇼쇼쇼숏,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/ac8ba2d83a60469bb282d4b4b85dbd80.jpg,,https://www.musinsa.com/products/3297519#review_81528433
2026-04-21 23:09:37,2026-01-06,3297519,릴렉스 에어소프트 요가매트 (8mm),79335372,일반,5,쿠션감 있고 좋아요. 8mm다 보니 일반매트보다는 사이즈가 좀 작아요!,키윽키욱,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/466302742c524239a637bcc1e020413d.jpg,,https://www.musinsa.com/products/3297519#review_79335372
2026-04-21 23:09:37,2025-12-28,3297519,릴렉스 에어소프트 요가매트 (8mm),81303871,일반,5,탄탄하면서 적당히 푹신하고 고정도 잘 되고 너무 좋아요!,Hheelen,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/8f4930786e6047ffa6ed253875221232.jpg,,https://www.musinsa.com/products/3297519#review_81303871
2026-04-21 23:09:37,2025-12-28,3297519,릴렉스 에어소프트 요가매트 (8mm),81294866,일반,5,안다르 매트는 처음 구매해보는데 사이즈도 딱 좋고 쿠션감 좋고 미끄러지지 않아요!,이건살수밖에없어,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/9b53468ca8a74134a4fd90eda106766a.jpg,,https://www.musinsa.com/products/3297519#review_81294866
2026-04-21 23:09:37,2025-12-25,3297519,릴렉스 에어소프트 요가매트 (8mm),81242091,일반,5,요가매트가 미끄럽지 않고 색감이 이쁩니다 좋아요,강한판교자켓,0,0,F · 포레스트 그린[EJFMT-01GRN],0,0,False,,,https://www.musinsa.com/products/3297519#review_81242091
2026-04-21 23:09:37,2025-12-25,3297519,릴렉스 에어소프트 요가매트 (8mm),81242085,일반,5,색감이 이쁘고 두툼하고 이쁘고 좋아요 잘쓸거같아요,강한판교자켓,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,False,,,https://www.musinsa.com/products/3297519#review_81242085
2026-04-21 23:09:37,2025-12-17,3297519,릴렉스 에어소프트 요가매트 (8mm),81081906,일반,5,감사합니다. 선물햇는데 마음에 들고 재질도 좋고 가성비가 좋네요.,신승철,0,0,F · 포레스트 그린[EJFMT-01GRN],0,0,False,,,https://www.musinsa.com/products/3297519#review_81081906
2026-04-21 23:09:37,2025-12-17,3297519,릴렉스 에어소프트 요가매트 (8mm),81057132,일반,5,요가매트 넘  얇지않고 적당히 두툼해서 집에서 유툽보며 요가하기 너무 좋아요 컬러도 제가 좋아하는 그린이라 기분도 좋아지네요,커여운남색캐주얼,0,0,F · 포레스트 그린[EJFMT-01GRN],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/76fedadc1ce64bd9910429568d9acb7d.jpg|https://www.musinsa.com/data/estimate/3297519_0/8b69e9436d8a44959f92baa86ebbb6df.jpg,,https://www.musinsa.com/products/3297519#review_81057132
2026-04-21 23:09:37,2025-12-16,3297519,릴렉스 에어소프트 요가매트 (8mm),81037863,일반,5,정말 맘에 드네요 좋습니다. 다른 색상도 구매할까 고민이 됩니다,toykie,0,0,F · 클라우드 바이올렛[EJFMT-01VOL],0,0,False,,,https://www.musinsa.com/products/3297519#review_81037863
2026-04-21 23:09:37,2025-12-16,3297519,릴렉스 에어소프트 요가매트 (8mm),81032719,일반,5,기존에는 다른제품 사용하고 있었는데 많은분이 왜 안다르제품을 쓰는지 알겠네요 재질도 좋고 쿠션감도 굿굿,개소,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/3bf130e92e214bf7a258515d88d7015d.jpg,,https://www.musinsa.com/products/3297519#review_81032719
2026-04-21 23:09:37,2025-12-15,3297519,릴렉스 에어소프트 요가매트 (8mm),81011999,일반,5,블프에 싸게 잘 산 것 같아요!! 푹신푹신하고 색깔도 너무 맘에 들어요! 역시 안다르라 그런지 운동복뿐만 아니라 요가매트도 좋네요:D,BENILOVE,0,0,F · 파스텔 민트[EJFMT-01MNT],0,0,True,https://www.musinsa.com/data/estimate/3297519_0/16948980e1274a7a8a21bb53b1bda152.jpg|https://www.musinsa.com/data/estimate/3297519_0/9b66fa3e27004610ac70018a07f7ac06.jpg,,https://www.musinsa.com/products/3297519#review_81011999
2026-04-21 23:09:37,2025-12-14,3297519,릴렉스 에어소프트 요가매트 (8mm),80999797,일반,5,적당한 두께에 깔끔한 요가매트입니다 .만족합니다. 밀리지 않는점이 좋았고 중간에 중심선이 있어서 요가 수업시 편합니다. 색상도 잔잔하니 너무 튀지 않고 그렇다고 칙칙하지 않은 색상으로 좋았어요 무난무난하지만 이런 무난한 기본템을 찾기가 어려운데 만족합니다.,깔끔한휴스턴집업,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,False,,,https://www.musinsa.com/products/3297519#review_80999797
2026-04-21 23:09:37,2025-12-12,3297519,릴렉스 에어소프트 요가매트 (8mm),80946302,일반,5,정말 고민 많이 하고 구매했는데 잘 구매 한것 같습니다,강상훈.,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,False,,,https://www.musinsa.com/products/3297519#review_80946302
2026-04-21 23:09:37,2025-12-12,3297519,릴렉스 에어소프트 요가매트 (8mm),80942689,일반,5,정사이즈에 아무때나 입고다니기 좋아요 이뻐요,임희재1,0,0,F · 포레스트 그린[EJFMT-01GRN],0,0,False,,,https://www.musinsa.com/products/3297519#review_80942689
2026-04-21 23:09:37,2025-12-11,3297519,릴렉스 에어소프트 요가매트 (8mm),80909823,일반,5,좋은 물건이네요 다른 색상도 구매할까 고민되네요~~,jmjkks,0,0,F · 로즈 핑크[EJFMT-01IPK],0,0,False,,,https://www.musinsa.com/products/3297519#review_80909823
2026-04-21 23:09:37,2025-12-10,3297519,릴렉스 에어소프트 요가매트 (8mm),80892896,일반,5,역시 안다르가 최고에요 가격이 비싸도 그만한 퀄리티가 보장되니까 망설임 없이 구매합니다.,스윔팍팍,0,0,F · 포레스트 그린[EJFMT-01GRN],0,0,False,,,https://www.musinsa.com/products/3297519#review_80892896
2026-04-21 23:09:37,2025-12-08,3297519,릴렉스 에어소프트 요가매트 (8mm),80832356,일반,5,할인해서 사니까 가격대비 품질이 매우 우수합니다.,바람직한종로론칭,0,0,F · 포그 그레이[EJFMT-01LGY],0,0,False,,,https://www.musinsa.com/products/3297519#review_80832356
